time	status_id
2021-04-23 19:21:43	1385591366000939008
2021-04-23 21:25:30	1385623198763405319
2021-04-23 21:25:54	1385621957958242304
2021-04-23 21:26:19	1385619574524051459
2021-04-23 21:26:45	1385619426402201603
2021-04-23 21:27:08	1385619181329031171
2021-04-23 22:18:10	1385636349106016261
2021-04-23 22:21:49	1385636291832807426
2021-04-23 22:21:50	1385587405281918977
2021-04-23 22:21:51	1385635916627075076
2021-04-23 22:21:51	1385634419210338304
2021-04-23 22:21:52	1385631236845039622
2021-04-23 22:21:52	1385628973166522370
2021-04-23 22:21:53	1385628448215814147
2021-04-23 22:21:53	1385626953059758084
2021-04-23 22:21:54	1385504685675581444
2021-04-23 22:21:55	1385597793415229442
2021-04-23 22:21:55	1385625523020177411
2021-04-23 22:21:56	1385625280878809092
2021-04-23 22:21:56	1385624955484655619
2021-04-23 22:21:57	1385624935796678657
2021-04-23 22:21:57	1385624133875081225
2021-04-23 22:21:58	1385623769171906566
2021-04-23 22:21:59	1385623671071330305
2021-04-23 22:21:59	1385623479177801728
2021-04-23 22:22:00	1385623436802760704
2021-04-23 22:22:01	1385612763028869120
2021-04-23 22:22:01	1385612749284257795
2021-04-23 22:22:02	1385612379652694018
2021-04-23 22:22:03	1385611765350682627
2021-04-23 22:22:03	1385610793769594882
2021-04-23 22:22:04	1385610051885232129
2021-04-23 22:22:05	1385607985565782016
2021-04-23 22:22:05	1385158598343397376
2021-04-23 22:22:06	1385113204775399429
2021-04-23 22:22:06	1385170937700564993
2021-04-23 22:22:07	1385607719915167747
2021-04-23 22:22:08	1385606133407096835
2021-04-23 22:22:08	1385604647256166408
2021-04-23 22:22:09	1385596116117323777
2021-04-23 22:22:10	1385600364456529928
2021-04-23 22:22:10	1385594273253363712
2021-04-23 22:22:11	1385593280973262850
2021-04-23 22:22:12	1385585046170578946
2021-04-23 22:22:12	1385592127518773251
2021-04-23 22:22:13	1385591962930094084
2021-04-23 22:22:14	1385591944793890816
2021-04-23 22:22:15	1385243846515122182
2021-04-23 22:22:15	1384778193601581056
2021-04-23 22:22:16	1385589313539248132
2021-04-23 22:22:16	1384788041932283906
2021-04-23 22:22:17	1385587509657178117
2021-04-23 22:22:18	1385586940594974720
2021-04-23 22:22:18	1385586361281908737
2021-04-23 22:22:19	1385583735504998405
2021-04-23 22:22:20	1385583589157376003
2021-04-23 22:22:20	1385581756934332421
2021-04-23 22:22:21	1385579003382140930
2021-04-23 22:22:22	1385579650445836291
2021-04-23 22:22:22	1385573719909670917
2021-04-23 22:22:23	1385572286787293190
2021-04-23 22:22:24	1385568234930274308
2021-04-23 22:22:24	1385568083641737229
2021-04-23 22:22:25	1385566791531827206
2021-04-23 22:22:25	1385566404305252355
2021-04-23 22:22:26	1385566080387608580
2021-04-23 22:22:26	1385565043425636355
2021-04-23 22:22:27	1385532596692525057
2021-04-23 22:22:27	1385534564194394115
2021-04-23 22:22:28	1385520894613757955
2021-04-23 22:22:29	1385565332354441217
2021-04-23 22:22:29	1385519183870382081
2021-04-23 22:22:30	1385522345201135617
2021-04-23 22:22:30	1385565015193702402
2021-04-23 22:22:31	1385540684233412610
2021-04-23 22:22:32	1385564760377159685
2021-04-23 22:22:32	1385563958871007234
2021-04-23 22:22:33	1384841386055372808
2021-04-23 22:22:34	1385493800294834176
2021-04-23 22:22:35	1385558324284772353
2021-04-23 22:22:36	1385309951585779714
2021-04-23 22:22:36	1385306204293894152
2021-04-23 22:22:37	1385488735265902592
2021-04-23 22:22:38	1385555073988657160
2021-04-23 22:22:38	1385540852030656517
2021-04-23 22:22:39	1385550952879382530
2021-04-23 22:22:40	1385550737942335491
2021-04-23 22:22:40	1385550308521086980
2021-04-23 22:22:41	1385527098081648645
2021-04-23 22:22:41	1385532702187683840
2021-04-24 00:55:24	1385673086779809794
2021-04-24 00:57:15	1385664044661575681
2021-04-24 00:57:15	1385663618679705608
2021-04-24 00:57:16	1385662663288520704
2021-04-24 00:57:17	1385660919250751491
2021-04-24 00:57:17	1385657238480556033
2021-04-24 00:57:18	1385655283297492992
2021-04-24 00:57:19	1385648919770632193
2021-04-24 00:57:20	1385083612790284295
2021-04-24 00:57:20	1385647253348511747
2021-04-24 00:57:21	1385643138350342145
2021-04-24 00:57:21	1385218593218916364
2021-04-24 00:57:22	1385639468510584832
2021-04-24 00:57:25	1385549577911111681
2021-04-24 00:57:26	1385549520361066498
2021-04-24 00:57:26	1385548667336073218
2021-04-24 00:57:27	1385548220244185094
2021-04-24 00:57:27	1385544202826575878
2021-04-24 00:57:28	1385544779740504064
2021-04-24 00:57:28	1385543005323423749
2021-04-24 00:57:29	1385539685418635264
2021-04-24 00:57:30	1385535317503930369
2021-04-24 00:57:31	1385518502988058626
2021-04-24 00:57:32	1385532414160621571
2021-04-24 00:57:32	1385530343575277569
2021-04-24 00:57:33	1385530863769714690
2021-04-24 00:57:34	1385530303008051207
2021-04-24 00:57:34	1385529524188639232
2021-04-24 00:57:35	1385530829401595906
2021-04-24 00:57:35	1385530241662078981
2021-04-24 00:57:36	1385530483220500480
2021-04-24 00:57:37	1385530205347803148
2021-04-24 00:57:37	1385531244335620096
2021-04-24 00:57:38	1385528952089833473
2021-04-24 00:57:39	1385521490456551426
2021-04-24 00:57:40	1385520223747416068
2021-04-24 00:57:40	1385520172237131778
2021-04-24 00:57:41	1385518081615613954
2021-04-24 00:57:42	1385515567319162881
2021-04-24 00:57:42	1385514599026286595
2021-04-24 00:57:43	1385514300039598081
2021-04-24 00:57:44	1385513875005607938
2021-04-24 00:57:45	1385510405082992646
2021-04-24 00:57:45	1385509772657500163
2021-04-24 00:57:46	1385507790261682178
2021-04-24 00:57:46	1385507424136679424
2021-04-24 00:57:47	1385506233633763330
2021-04-24 00:57:48	1385281856883417089
2021-04-24 00:57:49	1385503941346033664
2021-04-24 00:57:49	1385502151045046273
2021-04-24 00:57:50	1385501457982496770
2021-04-24 00:57:51	1385499784656478210
2021-04-24 00:57:51	1385499592725123072
2021-04-24 00:57:52	1385497281781059584
2021-04-24 00:57:53	1385495960646606848
2021-04-24 00:57:53	1385493101389643782
2021-04-24 00:57:54	1385492571519000577
2021-04-24 00:57:55	1385491439820304387
2021-04-24 00:57:55	1385490435741655040
2021-04-24 00:57:56	1385490107709353990
2021-04-24 00:57:57	1385488411352391683
2021-04-24 00:57:58	1385469039535820800
2021-04-24 00:57:58	1385482850439340036
2021-04-24 00:57:59	1385482723888824321
2021-04-24 00:58:00	1385479693445435400
2021-04-24 00:58:00	1385477156210307078
2021-04-24 00:58:01	1385474344197918721
2021-04-24 00:58:02	1385451423832281088
2021-04-24 00:58:02	1385473792080633861
2021-04-24 00:58:03	1385472750584688648
2021-04-24 00:58:03	1385471629703012355
2021-04-24 00:58:04	1385470715709693953
2021-04-24 00:58:04	1385468052507033601
2021-04-24 00:58:05	1385465119681904642
2021-04-24 00:58:06	1385170423000621057
2021-04-24 00:58:06	1385460222437650433
2021-04-24 00:58:07	1385458601343414272
2021-04-24 00:58:07	1385442314177318915
2021-04-24 00:58:08	1385456226104856578
2021-04-24 00:58:09	1385453490760085505
2021-04-24 00:58:10	1385444117723848707
2021-04-24 00:58:11	1385439914204950531
2021-04-24 00:58:11	1385439061712637954
2021-04-24 00:58:12	1385438068354609152
2021-04-24 00:58:12	1385408923750965250
2021-04-24 00:58:13	1385398060922986503
2021-04-24 00:58:14	1384822420868014084
2021-04-24 00:58:14	1384832086796771332
2021-04-24 00:58:15	1385309508679835649
2021-04-24 00:58:16	1385378678297612289
2021-04-24 01:56:10	1385671070162640897
2021-04-24 02:01:11	1385683843802230784
2021-04-24 02:01:11	1385682394007494658
2021-04-24 02:01:12	1385680268535615489
2021-04-24 02:01:13	1385677853253984256
2021-04-24 02:01:14	1385676890518654977
2021-04-24 02:01:16	1385662419758768130
2021-04-24 02:01:24	1385527124874825730
2021-04-24 02:01:26	1385506617232289795
2021-04-24 02:01:30	1385375995973095429
2021-04-24 02:01:31	1385310171266641921
2021-04-24 02:01:32	1385311481579728898
2021-04-24 02:01:33	1385380242370416646
2021-04-24 02:01:33	1385369331660255233
2021-04-24 02:01:34	1385331562669957121
2021-04-24 02:01:35	1385331493598154754
2021-04-24 02:01:36	1385321458486837251
2021-04-24 02:01:36	1385320894495485952
2021-04-24 02:01:37	1385314886087970820
2021-04-24 02:01:38	1385305383397322752
2021-04-24 02:01:39	1385299371403583489
2021-04-24 02:01:40	1385299305351716864
2021-04-24 02:01:41	1385296588549943298
2021-04-24 02:01:41	1385294999563096067
2021-04-24 02:01:42	1385292996334166018
2021-04-24 02:01:43	1385292880462323714
2021-04-24 02:01:44	1385289470866456577
2021-04-24 02:01:45	1385288815107923975
2021-04-24 02:01:45	1385283662170660867
2021-04-24 02:01:46	1385285405319208965
2021-04-24 02:01:47	1385285326864719874
2021-04-24 02:01:47	1385285230479642628
2021-04-24 02:01:48	1385283192349855745
2021-04-24 02:01:49	1385282389383868422
2021-04-24 02:01:50	1385281235845455876
2021-04-24 02:01:51	1385271243222388736
2021-04-24 02:01:52	1385187572134006796
2021-04-24 02:01:52	1385252108149018628
2021-04-24 02:01:53	1385249840683233292
2021-04-24 02:01:54	1385270293871030275
2021-04-24 02:01:55	1385260100038774788
2021-04-24 02:01:56	1385257945718353920
2021-04-24 02:01:56	1385249205711564803
2021-04-24 02:01:57	1385253918842658816
2021-04-24 02:01:58	1385251994982567944
2021-04-24 02:01:59	1385250410332450817
2021-04-24 02:02:00	1385245492511010821
2021-04-24 02:02:00	1385241734859329539
2021-04-24 02:02:01	1385240720689156104
2021-04-24 02:02:02	1385237114770444292
2021-04-24 02:02:03	1385127466554073088
2021-04-24 02:02:04	1385235759490207747
2021-04-24 02:02:04	1385234356587823112
2021-04-24 02:02:05	1385233623717060613
2021-04-24 02:02:06	1385232358127767562
2021-04-24 02:02:06	1385232164833304578
2021-04-24 02:02:07	1385231953977221122
2021-04-24 02:02:08	1385231617900175366
2021-04-24 02:02:08	1385229023039528963
2021-04-24 02:02:09	1385226807905947651
2021-04-24 02:02:10	1385218044067127296
2021-04-24 02:02:11	1385215478356873218
2021-04-24 02:02:12	1385211515360354305
2021-04-24 02:02:13	1385207461892722694
2021-04-24 02:02:15	1385198913641017344
2021-04-24 02:02:15	1385199425832710146
2021-04-24 02:02:16	1385187982932516867
2021-04-24 02:02:17	1385186248860471299
2021-04-24 02:02:19	1385180693160890372
2021-04-24 02:02:20	1385179948336386048
2021-04-24 02:02:21	1385173491909947397
2021-04-24 02:02:21	1385170723786792963
2021-04-24 02:02:22	1385166889668603905
2021-04-24 02:02:23	1385165697773305856
2021-04-24 02:02:24	1385132937100763136
2021-04-24 02:02:24	1385164677341085700
2021-04-24 02:02:25	1385165408525635587
2021-04-24 02:02:26	1385154278512156675
2021-04-24 02:02:26	1385153132506738696
2021-04-24 02:02:27	1385143738117214208
2021-04-24 02:02:28	1385143461272334336
2021-04-24 02:02:29	1385143277872062464
2021-04-24 02:02:29	1385137616966668290
2021-04-24 02:02:30	1385133693170110469
2021-04-24 02:02:31	1385132961071190017
2021-04-24 02:02:32	1385131028977635331
2021-04-24 02:02:32	1385129406826377221
2021-04-24 02:02:33	1385125400972460035
2021-04-24 02:02:34	1385128151139774465
2021-04-24 02:02:34	1385111711066198019
2021-04-24 02:02:42	1385691644679229440
2021-04-24 03:03:07	1385685371418136576
2021-04-24 03:03:08	1385685125803888640
2021-04-24 03:03:09	1385685336760623104
2021-04-24 03:03:12	1385646531546550277
2021-04-24 03:03:18	1385549252022001666
2021-04-24 03:03:41	1385120317354373122
2021-04-24 03:03:42	1385105769117327365
2021-04-24 03:03:43	1385112553081110529
2021-04-24 03:03:43	1385119041036066817
2021-04-24 03:03:44	1385111448817307651
2021-04-24 03:03:45	1385108760448757762
2021-04-24 03:03:46	1385108480114233344
2021-04-24 03:03:47	1385104077768462338
2021-04-24 03:03:47	1385102692318543872
2021-04-24 03:03:48	1385101256457277445
2021-04-24 03:03:49	1384841078570844175
2021-04-24 03:03:49	1385097789143609348
2021-04-24 03:03:50	1385096018459430912
2021-04-24 03:03:51	1385094904230019075
2021-04-24 03:03:51	1385084335116615683
2021-04-24 03:03:52	1385083716326739972
2021-04-24 03:03:53	1385082186366210050
2021-04-24 03:03:54	1385065425680039936
2021-04-24 03:03:54	1385078160916508678
2021-04-24 03:03:55	1385075904909434882
2021-04-24 03:03:56	1385075403220418565
2021-04-24 03:03:56	1385072568344797184
2021-04-24 03:03:57	1385072022166786050
2021-04-24 03:03:58	1385071738845687809
2021-04-24 03:03:58	1385066706133979144
2021-04-24 03:03:59	1385065524468412418
2021-04-24 03:04:00	1385064880072364036
2021-04-24 03:04:00	1385059780041928706
2021-04-24 03:04:01	1385023428332122112
2021-04-24 03:04:02	1384986877543870469
2021-04-24 03:04:02	1384987521533104128
2021-04-24 03:04:03	1385019834371432449
2021-04-24 03:04:04	1384988302403465217
2021-04-24 03:04:04	1384987931438247938
2021-04-24 03:04:05	1384963743671586822
2021-04-24 03:04:06	1384962196543885314
2021-04-24 03:04:06	1384946296503554056
2021-04-24 03:04:07	1384941553425207296
2021-04-24 03:04:08	1384934577479864325
2021-04-24 03:04:08	1384936618679799810
2021-04-24 03:04:09	1384936273983512576
2021-04-24 03:04:10	1384932293022830592
2021-04-24 03:04:10	1384930864283496453
2021-04-24 03:04:11	1384925383817154561
2021-04-24 03:04:11	1384923956080254977
2021-04-24 03:04:12	1384922101992378371
2021-04-24 03:04:13	1384911681889898501
2021-04-24 03:04:13	1384910432381673473
2021-04-24 03:04:14	1384909794218233861
2021-04-24 03:04:15	1384904842456481793
2021-04-24 03:04:16	1384881357755719684
2021-04-24 03:04:16	1384902342621999106
2021-04-24 03:04:17	1384900425242054660
2021-04-24 03:04:18	1384894688507928584
2021-04-24 03:04:19	1384894566822785029
2021-04-24 03:04:20	1384890668946886656
2021-04-24 03:04:21	1384888714531205120
2021-04-24 03:04:21	1384885985964531714
2021-04-24 03:04:22	1384885898706292741
2021-04-24 03:04:23	1384883605839679488
2021-04-24 03:04:23	1384880750475063296
2021-04-24 03:04:24	1384879744370548738
2021-04-24 03:04:24	1384876778813014016
2021-04-24 03:04:25	1384845657312161798
2021-04-24 03:04:26	1384871663548997632
2021-04-24 03:04:27	1384860224327233537
2021-04-24 03:04:28	1384863853150826501
2021-04-24 03:04:28	1384861145870348288
2021-04-24 03:04:29	1384852449073246212
2021-04-24 03:04:29	1384856560426393601
2021-04-24 03:04:30	1384858118207725568
2021-04-24 03:04:31	1384854744686948354
2021-04-24 03:04:31	1384853891213365248
2021-04-24 03:04:32	1384854137737826308
2021-04-24 03:04:33	1384863045491564547
2021-04-24 03:04:33	1384854654194962443
2021-04-24 03:04:34	1384849205781483520
2021-04-24 03:04:35	1384833504903516167
2021-04-24 03:04:36	1384824143888199681
2021-04-24 03:04:36	1384822594268917765
2021-04-24 03:04:46	1385701059750809601
2021-04-24 10:58:46	1385827807909933056
2021-04-24 10:58:47	1385827714347814914
2021-04-24 10:58:48	1385827068483555330
2021-04-24 10:58:50	1385824909272653827
2021-04-24 10:58:50	1385824405641580547
2021-04-24 10:58:51	1385817681048137732
2021-04-24 10:58:52	1385801230161698816
2021-04-24 10:58:52	1385823040781627394
2021-04-24 10:58:53	1385811239742459905
2021-04-24 10:58:53	1385821497160200200
2021-04-24 10:58:55	1385819461786116100
2021-04-24 10:58:55	1385819114761949187
2021-04-24 10:58:56	1385818660825042948
2021-04-24 10:58:57	1385817077424947203
2021-04-24 10:58:58	1385816578822840323
2021-04-24 10:58:59	1385815987740499971
2021-04-24 10:58:59	1385815906295586818
2021-04-24 10:59:00	1385815444490051584
2021-04-24 10:59:01	1385813956996993028
2021-04-24 10:59:02	1385811879809884162
2021-04-24 10:59:02	1385811436169940993
2021-04-24 10:59:03	1385810830533423107
2021-04-24 10:59:03	1385810495895048200
2021-04-24 10:59:04	1385808784912572421
2021-04-24 10:59:05	1385808361594122240
2021-04-24 10:59:06	1385806491693699076
2021-04-24 10:59:06	1385805201160896514
2021-04-24 10:59:07	1385804568433356802
2021-04-24 10:59:08	1385804235493679106
2021-04-24 10:59:10	1385801479630376960
2021-04-24 10:59:11	1385800387098071042
2021-04-24 10:59:12	1385799683218436097
2021-04-24 10:59:12	1385798685187923974
2021-04-24 10:59:13	1385798449833013251
2021-04-24 10:59:14	1385797794963726337
2021-04-24 10:59:14	1385798283277254658
2021-04-24 10:59:15	1385782736825163778
2021-04-24 10:59:16	1385798187974152192
2021-04-24 10:59:17	1385795250631823361
2021-04-24 10:59:18	1385780009013448704
2021-04-24 10:59:18	1385794328388259845
2021-04-24 10:59:19	1385793627050307584
2021-04-24 10:59:20	1385766727833772039
2021-04-24 10:59:20	1385785876920160259
2021-04-24 10:59:21	1385790045106294785
2021-04-24 10:59:22	1385789659746242567
2021-04-24 10:59:22	1385789266752462851
2021-04-24 10:59:23	1385785559914741761
2021-04-24 10:59:24	1385785037635801089
2021-04-24 10:59:25	1385784463565549569
2021-04-24 10:59:26	1385783880280539144
2021-04-24 10:59:27	1385783128283746313
2021-04-24 10:59:28	1385777041597894656
2021-04-24 10:59:29	1385776257103716352
2021-04-24 10:59:29	1385774042381119488
2021-04-24 10:59:30	1385772280408543236
2021-04-24 10:59:31	1385764249679679491
2021-04-24 10:59:32	1385749342875758593
2021-04-24 10:59:33	1385747479296049155
2021-04-24 10:59:34	1385723840244994054
2021-04-24 10:59:35	1385716898713636865
2021-04-24 10:59:36	1385717495902863361
2021-04-24 10:59:36	1385710812652654593
2021-04-24 10:59:37	1385716134045831168
2021-04-24 10:59:39	1385695154724429827
2021-04-24 10:59:39	1385693654023426048
2021-04-24 10:59:40	1385693059300478976
2021-04-24 10:59:40	1385692368481837057
2021-04-24 10:59:41	1385687773877735425
2021-04-24 10:59:42	1385689706109669379
2021-04-24 10:59:43	1385687823202672641
2021-04-24 10:59:44	1385687163715477504
2021-04-24 10:59:44	1385681762647384065
2021-04-24 10:59:45	1385672893112066048
2021-04-24 10:59:45	1385681548901453824
2021-04-24 10:59:46	1385677288512004096
2021-04-24 10:59:47	1385676653620174852
2021-04-24 10:59:47	1385672703298863105
2021-04-24 10:59:48	1385685803171385344
2021-04-24 10:59:49	1385680108187385856
2021-04-24 10:59:50	1385683972206710785
2021-04-24 10:59:50	1385676512448319488
2021-04-24 10:59:51	1385683365185998850
2021-04-24 10:59:52	1385685328409686017
2021-04-24 10:59:52	1385677069791629314
2021-04-24 10:59:53	1385683739645071362
2021-04-24 10:59:54	1385676782632804352
2021-04-24 10:59:55	1385678413348802563
2021-04-24 10:59:56	1385661301255331841
2021-04-24 10:59:57	1385676920302411776
2021-04-24 11:57:10	1385842597298466821
2021-04-24 12:00:06	1385843063327629312
2021-04-24 12:00:07	1385843050690211846
2021-04-24 12:00:07	1385843009548292101
2021-04-24 12:00:08	1385839698770239491
2021-04-24 12:00:09	1385836866050482179
2021-04-24 12:00:09	1385840296374661120
2021-04-24 12:00:10	1385837008837251072
2021-04-24 12:00:11	1385842901838487559
2021-04-24 12:00:12	1385836050510073857
2021-04-24 12:00:12	1385842424031825925
2021-04-24 12:00:13	1385842347422879751
2021-04-24 12:00:13	1385841070202703873
2021-04-24 12:00:14	1385841687025520641
2021-04-24 12:00:14	1385840720771092484
2021-04-24 12:00:15	1385842261506727936
2021-04-24 12:00:16	1385839916479778821
2021-04-24 12:00:16	1385841180152238083
2021-04-24 12:00:17	1385841142315421700
2021-04-24 12:00:17	1385842077372538892
2021-04-24 12:00:18	1385841878080294912
2021-04-24 12:00:19	1385841955322564613
2021-04-24 12:00:19	1385842296571142150
2021-04-24 12:00:20	1385841913459212289
2021-04-24 12:00:21	1385842781277487104
2021-04-24 12:00:21	1385841345525215232
2021-04-24 12:00:22	1385841298901377028
2021-04-24 12:00:23	1385841269486673932
2021-04-24 12:00:24	1385841818172940288
2021-04-24 12:00:25	1385842637299585026
2021-04-24 12:00:26	1385841848657223685
2021-04-24 12:00:27	1385842480180908035
2021-04-24 12:00:28	1385841363724341248
2021-04-24 12:00:29	1385842270721646594
2021-04-24 12:00:31	1385841445559431168
2021-04-24 12:00:33	1385841478883102720
2021-04-24 12:00:34	1385841345286320129
2021-04-24 12:00:35	1385841231628890120
2021-04-24 12:00:36	1385841010257764354
2021-04-24 12:00:37	1385841007749582852
2021-04-24 12:00:38	1385840974211911682
2021-04-24 12:00:40	1385840624461443072
2021-04-24 12:00:41	1385840482148700163
2021-04-24 12:00:41	1385840481590906881
2021-04-24 12:00:42	1385840281673555971
2021-04-24 12:00:44	1385839935224094720
2021-04-24 12:00:45	1385839899996135426
2021-04-24 12:00:45	1385836186443210758
2021-04-24 12:00:47	1385839195017465856
2021-04-24 12:00:48	1385839183965540356
2021-04-24 12:00:49	1385839108606488578
2021-04-24 12:00:50	1385838937269227525
2021-04-24 12:00:52	1385838659744591881
2021-04-24 12:00:54	1385838016837545984
2021-04-24 12:00:55	1385837962047352833
2021-04-24 12:00:56	1385837915687723009
2021-04-24 12:00:57	1385837709005004806
2021-04-24 12:00:58	1385837704848441346
2021-04-24 12:00:58	1385837684694818817
2021-04-24 12:01:00	1385835653552775170
2021-04-24 12:01:00	1385837502829711363
2021-04-24 12:01:02	1385837491769409538
2021-04-24 12:01:02	1385837415667965953
2021-04-24 12:01:03	1385837159022698498
2021-04-24 12:01:04	1385836898275364868
2021-04-24 12:01:05	1385836879510007810
2021-04-24 12:01:06	1385831829375123457
2021-04-24 12:01:06	1385836871612125184
2021-04-24 12:01:07	1385836732206047235
2021-04-24 12:01:08	1385836691265507331
2021-04-24 12:01:10	1385836618330697729
2021-04-24 12:01:11	1385832093368786946
2021-04-24 12:01:12	1385836459928678412
2021-04-24 12:01:12	1385836459383480320
2021-04-24 12:01:13	1385836409064366083
